Date,InletT-Avg,OutletT,InletFlow,FGFlow,AmbientT,ExcessO2,DraftP,Density
3224,267.7627762371037,382.2610859728128,75.58161971229633,1005.3757700528062,28.112689237840524,37.57750535707947,-11.032019900576113,0.863
3225,267.6976884210967,382.2769127998155,75.613817302125,1008.083399592822,28.125726254220236,37.64053150840401,-11.166798902374673,0.863
3226,267.74053006935594,382.35593888440883,75.34313187559127,1005.3659966978774,28.46073876409929,39.07218408783817,-11.134007722766938,0.863
3227,267.399837526101,382.731227146073,75.62433101491013,1014.2798831982483,29.179317882980442,38.75784842392713,-10.938348838479879,0.863
3228,267.660010989495,382.7129244414946,75.61758586579641,1010.4599682726574,30.22284933431819,36.912639155936475,-10.873669116661196,0.863
3229,258.8884866321706,358.21422534585486,23.476061673062837,132.20105948062323,31.612117646835117,37.94384696819682,-10.568276092686455,0.863
3230,108.26420347903532,208.58126503970797,48.47444218936233,564.7055899490505,34.920166194284626,48.33142873287181,-8.816962288828055,0.863
3231,135.50099733430733,237.56720574310953,52.62703138441989,719.1320469813465,33.76247984213456,43.025765854508485,-7.738893825317102,0.863
3232,148.04078331338417,265.459898259096,52.86355808761465,833.2778263512326,31.693244947756824,41.77351871053547,-7.142030472737661,0.863
3233,154.5772484359219,289.3510753077799,53.21561258355575,944.2035226792408,31.090905510416015,35.17224579793497,-7.294789441324625,0.863
3234,160.3655797261929,305.0341979942446,53.54115745961709,1036.7204069474867,31.59703023385692,35.40522332100708,-7.233850053444656,0.863
3235,167.1173878953284,329.7491354447038,53.40446174434079,1154.410452574511,30.87398794446263,34.51973949551591,-6.300218750427042,0.863
3236,184.4197673918352,350.97807601169905,53.20197153060245,1182.6667139582707,30.236313689657795,35.49857568219388,-6.521120979722112,0.863
3237,208.63797166867903,340.74759889023727,52.86222423627337,934.4409038434178,29.450790057709447,33.29316521585845,-6.661308885332971,0.863
3238,229.97686433582876,371.2062326997389,53.13169696479751,1104.00994580079,29.14207569706665,32.48909080776525,-6.512818536737539,0.863
3239,244.6070534278125,381.4345741476691,53.02896415135112,1043.3057213340053,28.85417394384857,33.326148335409094,-6.779543532187663,0.863
3240,251.15687316599565,380.9494403974819,53.0074264814141,1009.0878675903741,28.8668277117755,34.1615679167538,-6.822938751131704,0.863
3241,255.1131542253708,379.6123975530294,53.12220260633542,968.3174940987362,28.50078291860875,34.46446813930207,-6.945889120650338,0.863
3242,256.6268679847515,380.05308052191265,53.21694184159252,961.1174011588894,28.173870230359583,36.521989659427426,-7.005215831541405,0.863
3243,257.40903649549085,380.0961052263354,53.207492364413355,954.0218055995543,28.039855821871235,36.81663045448983,-7.066785624937563,0.863
3244,258.02414736195794,380.05685075496234,52.901440041853306,944.214155355735,27.887243755556515,35.738350357677795,-7.031400129235868,0.863
3245,258.1069697713177,379.96102981453885,53.206507312697205,944.5061627706879,27.82008947779557,35.414220304945545,-7.071338904038465,0.863
3246,258.45803766979515,380.06401777257634,53.15228365544299,939.6650471693079,28.987355229264868,37.30605720858633,-7.2115101651481375,0.863
3247,259.0550634913597,380.07053431408514,53.04191967737042,932.6009857720746,30.509399354724774,38.917364640467184,-7.26664503408907,0.863
3248,259.6109991874487,380.05649787001937,52.795630945700175,927.327175278166,32.454832412267656,39.53516106867386,-7.282841094442009,0.863
3249,259.9255537306069,380.03148993080015,52.56830286082772,924.133087469888,31.601297657760334,39.936912532347925,-7.250943794825596,0.863
3250,259.89039109702014,379.9965771680799,52.851219869542184,923.807320409441,30.197542631722943,46.18421577281552,-7.451471025281797,0.863
3251,260.1760132207225,380.0273377613161,52.17529751253129,919.1693134690862,29.627353626222614,38.8609703876736,-7.403084827291477,0.863
3252,259.50379817822903,381.46414082184975,52.06061170666879,952.2734941969231,28.50862153394898,36.3320978624423,-7.293097569931586,0.863
3253,135.0094190381944,218.34551374091293,38.11427185930735,359.3097507277492,29.49932035852289,130.32982702723336,-10.798288874330748,0.863
3254,142.5519875599062,217.25575847857678,52.193393532780924,488.9402670345678,30.808089138421664,65.37113730316537,-11.042167609213685,0.863
3255,148.97232630124267,239.24378237399847,51.95523488510717,604.0934231594507,31.16602867733482,53.66392049958217,-11.351010546297152,0.863
3256,158.06900112222635,271.7511583022588,51.91473407615476,799.0209508781206,31.501959264936566,35.303611883881565,-8.814813368281818,0.863
3257,172.56748587930906,300.0411105128604,51.73818352878385,902.498001312748,31.721769681297,31.588616637352658,-8.596812646539785,0.863
3258,189.571217435419,321.2821904636146,51.6231324678201,957.3389038590567,31.974347944636882,32.293788545971374,-7.446622890988126,0.863
3259,205.34602950302457,336.0129947299011,51.783604383640984,990.6945682619521,31.82803590909795,32.888130728356,-5.732952218624994,0.863
3260,217.78996672122594,353.8319266346227,51.979972922760574,1055.2071175557892,30.945179330884915,34.479671184761564,-5.971114120017103,0.863
3261,230.54948693197417,368.10152130841607,51.946727670448375,1073.842728535539,30.49464409585472,37.287447209184265,-6.024489881408236,0.863
3262,242.43835596524104,380.07806864203263,52.20288944236424,1084.6832600827502,29.879731970068487,36.404841839489706,-5.888639827055999,0.863
3263,251.9693064336098,387.15268454614403,52.135308945698945,1061.4239862768677,29.156445242317705,34.13523532784042,-5.992046064035055,0.863
3264,254.99730058867863,387.4733654308878,52.260686711674666,1044.7719109331715,28.72121805429675,34.95799134125084,-6.068777766419062,0.863
3265,257.0142573003287,386.29362188816464,52.32885197734563,1024.0958331083873,28.405766169880348,34.86132134143482,-6.138662260273694,0.863
3266,257.6717999288124,387.20083221796284,52.36206672797419,1024.500324024665,28.22415692059999,34.02523713098109,-5.863287948569892,0.863
3267,258.3918440410881,388.49515191144695,52.27333657299769,1025.309470507109,28.23679923847703,32.470862809388464,-5.863807455169558,0.863
3268,258.7775892554738,388.8614679998977,52.29398789274932,1024.8157652250873,28.314653384982545,33.02297478449624,-6.080750224622803,0.863
3269,259.18929872465833,389.348204028995,52.24883629028399,1024.759137309042,28.39222119367863,34.16264065657793,-6.120094856944328,0.863
3270,259.40280429040405,385.5914304301491,52.21877446235205,975.9539185517677,28.2172097382912,35.713221234916944,-6.291142196926071,0.863
3271,257.19444941717376,376.49152840472766,52.38172490829796,947.5939138101521,27.959199976629527,39.90837892404903,-6.310245052410193,0.863
3272,258.00520905636546,378.2538636005577,52.54080282502878,950.9134904951254,27.61253592727753,40.11411338974454,-6.415032932970413,0.863
3273,258.236273580599,378.503022911502,52.547395677141,953.4608237391252,27.582264791218694,36.60206573438161,-6.345328763497662,0.863
3274,258.4843983534085,378.70804278758027,52.47750024808491,950.4509400351501,28.065926729150902,37.29972942915693,-6.295841822495003,0.863
3275,258.8128522572596,378.5984281342535,52.534503298035425,946.0540644189481,29.951840135544092,36.97012744316143,-6.24245236640855,0.863
3276,260.5525216269074,380.7336985251257,51.730714620717706,942.9286303853632,31.488771958466685,35.69781967243445,-6.209217890915246,0.863
3277,262.61517393439306,381.3382855471397,50.36271720491042,940.8094231423614,32.40910689765794,35.408358225636604,-6.231746870431022,0.863
3278,264.9287686850125,384.05944783120657,51.00742550452703,942.7930492348369,33.311561202719574,36.81103504948847,-6.343743906590949,0.863
3279,267.2761510282568,383.95272504135136,50.876684002227776,933.9904858563104,33.61841032505888,36.29814359050905,-6.235134185095259,0.863
3280,269.65237887020385,384.49883124750625,51.218745694336604,920.8660632392215,32.85966141851147,38.35613853557211,-6.346005635842028,0.863
3281,271.18750864394974,383.57088331724765,50.95833228874347,905.9156200720495,31.770109989855705,40.11007134838221,-6.482724365984789,0.863
3282,265.7864059263104,383.8975305044033,51.979774837428415,944.2028201569879,31.45643430468175,43.941653704725645,-6.691605527368101,0.863
3283,267.3343073188679,384.18173798040425,51.881678380991886,931.7909242217196,30.766112293536032,37.649350474964066,-6.720271588371714,0.863
3284,270.2826744520824,383.9875504470515,52.67788354389048,915.9086781031426,30.167316546055453,35.07548127516805,-6.434037769384962,0.863
3285,272.10930827518393,384.1643468084016,53.93244156386138,916.3676757582224,29.564084191667884,30.940816152954515,-6.5606050979398765,0.863
3286,274.5776692364468,384.06834634411695,54.252362972940254,899.4053257843751,28.505237120065583,34.76386210242219,-6.358324638750651,0.863
3287,275.662214630878,384.04012264523635,54.41819220233112,894.3919313052168,28.679954173484763,36.88654929895132,-6.3952330311892265,0.863
3288,276.41984182157614,384.03196636225834,54.26006157992071,885.6897863034746,28.72705328891912,38.26118081160311,-6.229952161711907,0.863
3289,274.32105131769845,383.8361720837462,54.65763334237157,899.9713547668634,28.546827245955495,38.705452144542505,-6.500633494916655,0.863
3290,272.4910216801675,383.9538053380857,54.7340056606847,908.6243071107622,28.55112315686748,37.81531158953687,-6.279553053819007,0.863
3291,269.0108114721521,383.8050226809112,54.49947660698277,924.0639330478584,28.173078157193117,38.50673867995572,-6.286014317611675,0.863
3292,266.8658410165078,383.9569312279555,54.578202282717335,937.4371207556834,27.654214726930572,36.769881265394,-6.422712798852185,0.863
3293,265.72872417199596,383.6410832155751,57.19257005671779,964.6454478491909,27.51464708197059,36.27654359892966,-6.320317319360268,0.863
3294,265.85639157313165,384.4442466966329,62.49829577021905,1012.0265992103888,27.301663200154998,38.79181304588777,-6.293391147892522,0.863
3295,268.41339090545887,384.8381856833779,68.51373633007182,1035.4158469323215,27.261608086506524,39.857005346397976,-6.3381754590542805,0.863
3296,270.75147946923767,384.96841845840856,72.77170741121085,1047.8201342016544,27.22606959002316,37.73797075602436,-6.236499746238042,0.863
3297,272.3545697022674,385.6174417919979,79.4358847761903,1088.4016696891604,27.03470018079546,37.990545216663236,-6.235034502669121,0.863
3298,278.49013044421986,387.7428024173676,82.55539919297057,1072.2619906640598,27.807324273531314,41.016090662175166,-6.234387746469226,0.863
3299,283.8695944336217,388.7662765982566,90.12906816844136,1092.7955590126599,29.744839436210615,41.3479130010819,-6.204207484262827,0.863
3300,290.90098891916057,389.7317695050859,92.99866984722439,1050.2664519482348,31.376204358223085,42.72280460753511,-6.316319079009863,0.863
3301,294.9030048755185,393.59752364538963,93.00297690308516,1052.6309664619944,30.879761382578483,42.98603927262974,-6.396537688610993,0.863
3302,299.54789822597695,394.28738238172343,93.01939377033284,958.7109273343153,30.569877938055928,43.589447690786784,-11.080490342780564,0.863
3303,299.9452545088514,394.0444163447459,92.95902585168736,947.187718055565,31.07337693671094,49.22635914419875,-11.012127513653526,0.863
3304,301.30584771225176,394.0297635073341,93.02191519067699,937.6834791464836,30.8092775062208,48.88885586339413,-11.265591546057395,0.863
3305,301.06908642769497,393.9950292865172,92.97653866975068,938.3920013297679,30.90702118305142,49.314872035196515,-11.232466795872021,0.863
3306,301.68101288474014,393.72396593412384,92.99803936121388,931.8636270219132,31.077351903958466,49.337783198747765,-11.34057335959975,0.863
3307,300.9181486683327,392.9805690389922,93.00536406437622,930.8974793542212,31.17271265742491,44.14105862692371,-11.087060924111478,0.863
3308,300.42377328348357,393.07893002997196,93.01357405450825,915.979340543873,30.60351959114668,38.667371925500774,-12.154044454147986,0.863
3309,299.73766037463963,392.96311287118414,92.9834763149261,915.1737150635569,29.88333706715152,41.260075243556415,-12.620237812586515,0.863
3310,299.4160866868665,393.00230152476354,93.01181115852765,918.3849991852852,30.239622914312154,36.439454307597494,-12.527459971221038,0.863
3311,299.19193125181266,392.9971377410683,93.00499726122882,920.6700321179646,30.22457301800419,38.770174707568415,-12.575408231798622,0.863
3312,298.4425406440031,392.94696606424066,92.98973831139865,929.2501669282988,29.842475686246836,37.470248346534305,-12.46797047356459,0.863
3313,297.4193494435541,392.9759012773588,93.01226134164288,941.5145874872536,29.364425699427,37.75061339507891,-12.450099483889703,0.863
3314,297.04473312523356,392.9843414138328,92.98832872888917,946.3525237476773,29.367256366364778,39.823049534833196,-12.447764631523086,0.863
3315,296.8315898943309,392.9664725297967,93.00436578288198,949.6617948754797,28.881349393796917,39.01522462459186,-12.436170838762955,0.863
3316,296.5074995243991,392.53359928331713,92.99278765785458,946.0628729193246,28.727496915963098,38.792374767740185,-12.528102733812938,0.863
3317,295.34142398236105,391.95834683047485,93.04300437119629,953.2520300855833,27.996255563308512,38.582562131484735,-12.398514141385963,0.863
3318,295.1167548250716,391.9895856318552,93.04968628641826,953.9860056509923,27.758382064952556,38.748550977639994,-12.540371383802505,0.863
3319,294.9698341993028,392.02671390303357,92.97041047023745,954.3751573025606,27.540983538351377,39.34431611777258,-12.51718454244714,0.863
3320,294.75671525923866,391.98771981081853,92.9959566200878,958.7038856479929,27.473442266033906,38.79597780203978,-12.505206932298695,0.863
3321,294.68792007812067,391.99927395263586,92.9332644122703,959.5291070612639,27.57074822617448,38.594408972733135,-12.533421398758893,0.863
3322,294.86936001907554,392.0086429465475,92.99300745063901,958.081044229493,27.79402998779308,38.7529249603069,-12.325635661695094,0.863
3323,294.1627182744263,391.961656008858,93.00731103103132,966.9001186461986,28.29389390528503,37.918238507808724,-12.355738380365773,0.863
3324,293.78930886367596,391.6446195451415,92.99931216857702,968.5013146708465,30.3790399977127,70.21578867707254,-12.496512734519186,0.863
3325,293.78776694921305,391.2551540240127,92.99038913771129,960.6345254446159,32.31961343250816,33.9076277375832,-12.616109772844109,0.863
3326,293.6646816778344,389.81095286719994,93.02263526315893,948.9392045921696,31.584716581407363,17.75962106471857,-12.438571047168564,0.863
3327,293.5255520503242,389.7904541119753,92.96387834225482,947.9888000027145,31.506044305813184,19.232302592985402,-12.475782846960609,0.863
3328,293.6006753173716,389.62037162571704,92.99550250456672,949.3629178720919,31.681668416957233,19.712245627343872,-12.415914519074166,0.863
3329,293.558353836984,389.68822614900347,93.0204613520459,949.5271615021414,31.931461246406627,23.886258095078887,-12.450741204410877,0.863
3330,293.5890683380899,389.7219344101722,93.03382233603281,949.5559464080538,31.589767204449558,25.052953253394048,-12.425545133784642,0.863
3331,293.4060144995464,389.6571752859317,92.97772558485671,950.3441579000137,31.38207007822729,16.694279137955654,-12.411024726730924,0.863
3332,292.27223472024355,388.90733244769683,93.01066253681887,953.9944095322949,31.848219217481354,14.080474692163373,-12.32296250326769,0.863
3333,291.7153854450452,388.897167736708,92.96985012383776,954.6176705809913,31.394255943291054,14.684006485354267,-12.2548183518088,0.863
3334,291.5468988799586,388.89407854984535,93.03669475428897,964.7816908134304,30.403601444902293,17.64731816334953,-11.50800234142591,0.863
3335,291.5284165808815,388.8549639694342,92.99359354577528,970.4182778734001,30.881025809770524,16.000029822588868,-11.60834162919268,0.863
3336,291.3399036530625,388.7680625896868,93.03102614095374,974.1552212649755,30.181374014165396,15.354642709158906,-11.382494013952279,0.863
3337,290.83825083095826,388.78768871538983,93.00359380565506,974.8987941006078,29.38984581382018,12.252269638491603,-11.008605744316984,0.863
3338,290.64737494298237,388.7715188345479,92.96810780313186,981.2210089250844,28.7953555111004,11.592876908235848,-11.224414202380952,0.863
3339,290.4299111909945,388.76208047435034,93.01106067945156,983.6629699380481,28.513940495739526,12.21018292630542,-11.161361465389497,0.863
3340,290.3398070698651,388.7453827290076,93.00606020166252,983.8297412282293,28.316890818977857,11.708499913040814,-11.165299382951028,0.863
3341,290.28772678960655,388.7867177491464,92.99741434397929,984.917101962962,28.42389753929678,11.790600370763572,-11.242204144434902,0.863
3342,290.2891003784969,388.7751738948442,93.00076068843954,984.2255866697697,28.417401990576945,11.825006120870638,-11.224428401389105,0.863
3343,290.3596691132264,388.80451129819784,92.98553631548468,982.2710195177785,28.306201303512776,11.547493319402014,-11.13859782459306,0.863
3344,290.29814873428313,388.7910123518505,92.98825993084468,982.6986732211185,28.047105530505025,11.258933143389743,-11.23912947181654,0.863
3345,290.24236628440076,388.76032766478505,93.00740495067681,983.7648694355469,27.679867493278635,11.436082427065934,-11.152729619874398,0.863
3346,290.18868217427763,389.8711946131444,93.0018397945524,997.9616355079659,28.23000549480594,12.960332475683744,-11.344277682956951,0.863
3347,291.68638793520495,392.3989492414448,92.97075427740947,1006.0340579332335,29.612676694323266,13.492960982647956,-11.322214628020166,0.863
3348,293.9145352219464,394.1276395706857,93.02433456109905,1004.3601077779705,30.788140453905175,14.073637490889695,-11.561748003855513,0.863
3349,295.7620829760549,395.2111683205608,93.00582827269197,995.7551750612499,30.63690246987391,18.98638852215536,-11.69546573490803,0.863
3350,296.39141830306966,395.2194298950265,93.00884421745496,988.8084871023417,30.432490966004117,15.414640416727387,-11.606366096222915,0.863
3351,297.0983423922194,394.8286155361495,93.02276941767786,982.7785270385993,30.161973682206355,13.270629232793581,-11.781822828738628,0.863
3352,296.8867435872679,394.66485454276545,92.98138305201331,984.5004122385311,29.04841889452207,14.063294380021404,-11.613987893809322,0.863
3353,296.6748907780201,394.58758203375504,93.01029243554052,981.7343443347133,29.057319719312247,17.573150122224764,-11.516640784917321,0.863
3354,297.4092368002549,394.55930633344724,93.05751592984794,973.8134455710626,30.577685237245262,20.600404675897472,-11.551380964180048,0.863
3355,297.8479947343234,394.5823584224006,93.00714299083138,969.6778881780491,30.575384964121017,19.65639941584004,-11.775915893150733,0.863
3356,297.6903442396019,394.831606196561,92.98997641611395,974.714116138184,30.664271827990657,13.606285913437912,-11.524502047719897,0.863
3357,297.280577939173,394.82620586601854,92.99694132038312,975.931600976175,29.891762113190886,14.157041948158959,-11.604846872350848,0.863
3358,297.0624668157674,394.8738064692763,93.00206094007517,979.1541551327432,29.15959196325677,15.10374744167003,-11.592434736706352,0.863
3359,296.55212182353546,394.87284842918024,93.00656587366134,985.6874733161166,28.726391820048505,14.225244524299855,-11.742452435696762,0.863
3360,296.2865399147647,394.80999609271566,92.9928534882712,987.1092084469617,28.55547866846765,14.89340740125888,-11.669931559264676,0.863
3361,296.1560816509568,394.78908252527697,93.0104881822745,988.0152131264056,28.463771053095712,15.62629102842725,-11.679227036317922,0.863
3362,296.12525477529823,395.1924950820083,93.00638414248283,994.2408054800484,28.104430741071717,16.260297959636016,-11.719246201076364,0.863
3363,296.40358566740645,395.6433326266628,93.0047520489192,994.8034611186192,28.437985870319032,14.816926686800366,-11.390935727847076,0.863
3364,296.4449380899123,395.6628591570672,92.97638805313979,993.2474401172358,28.582957784086247,14.41527438037646,-11.396285910951562,0.863
3365,296.54977267331435,395.6105208637867,93.01124599096579,992.3350681992148,28.503618272575622,13.591933066781099,-11.337933668425064,0.863
3366,296.569855294852,395.60334101817585,92.97934621494291,992.6403297387177,28.259109597254344,14.116825164647752,-11.51361679603492,0.863
3367,296.5395278142554,395.6290754243379,93.01899991733173,991.6186220835583,28.027455179161596,14.06265148824208,-11.447930390967105,0.863
3368,296.47627528752525,395.63186334324075,92.98209851760392,993.645360967628,27.88246023151951,13.97032950215303,-11.469034586728027,0.863
3369,296.46621771508234,395.63880272877805,93.03157791429123,993.0710927321785,27.697732487991576,14.593048384607698,-11.543537046484461,0.863
3370,296.3684203117403,395.5978430301722,93.00385785673326,992.2564422654676,28.372395806384915,15.923099651913436,-11.647614521790024,0.863
3371,296.414360874148,395.58841021643,92.98095174019593,990.4862679484003,30.357725174342793,16.252647626613534,-11.464095557451612,0.863
3372,296.7165706053953,395.6439528561873,92.98095617772607,990.7146336585248,31.666388040693203,14.44837279680408,-11.143676073970784,0.863
3373,296.80676380729057,395.71732227616576,92.9871255262131,991.9334991840637,32.83469537634293,14.4778590197789,-11.20646817766051,0.863
3374,297.2819769915634,396.09290427519653,93.0041571382584,986.0557046270904,33.73882689462122,14.87207820995936,-11.301560278287099,0.863
3375,298.0025768135712,395.9458678611049,93.00291989481286,985.777733266443,33.02362781176519,14.579501922612298,-11.408169724614288,0.863
3376,298.309546898177,396.0190594113279,92.9885754092372,976.8206835199251,32.348916430932164,17.45014570667595,-11.628023318205532,0.863
3377,298.4452835579241,396.01316120261913,92.98385309073734,972.1033109488699,31.48341639536283,20.41526699275036,-11.763321412508635,0.863
3378,298.45266043374613,395.96016404094297,92.99793596159762,976.991342685237,31.371221672202534,15.714660008373444,-11.707019694958591,0.863
3379,297.8824616723987,395.9821772166643,93.01156596402262,982.557152454074,30.505949184173552,14.003912259942746,-11.44109870322188,0.863
3380,297.67077408369425,395.9666620276162,92.99049524026861,985.0055141901207,30.509201502740595,13.59024784713269,-11.233877755664484,0.863
3381,297.5560659051524,395.98213610800747,92.9921569793072,985.5393547523233,30.095772374627288,12.898035297035866,-11.21677599006132,0.863
3382,297.49600162143713,396.00056473275487,93.01360128521968,985.9340928620555,29.637186846366752,13.137974317684558,-11.341608014508136,0.863
3383,297.4495903517702,396.00080747975824,92.99627198901308,987.0082697263409,29.368388847425514,13.534738569518664,-11.321768796774235,0.863
3384,298.7360800272231,395.714910547599,86.5281508894914,916.488244986171,28.854712166609627,12.609381185092493,-11.413527842004061,0.863
3385,297.14210547420316,390.7487887039267,71.78623160858268,812.5326360682473,28.616046057149198,11.461296934738693,-11.190060247482153,0.863
3386,290.4424538789418,390.51078423885696,65.31506216673881,820.5866408022429,28.41876676412245,10.818911300326167,-11.034482511213746,0.863
3387,283.4007923873834,391.8258897575706,74.47755983003579,970.4491455065579,28.11443766386887,9.926087210532591,-10.318117930089436,0.863
3388,288.33995998830954,394.51579476494027,81.50052687627503,992.6692055997202,28.035660031944765,10.254622515266064,-9.973560670692818,0.863
3389,291.2882799269029,395.53488393889313,88.45891159550902,1032.1010521336373,27.87306483825731,10.3905657608692,-10.30846026575051,0.863
3390,295.64099842174943,396.1413724877905,92.3192161766608,1016.4735845293304,27.649458705429,11.615790277800926,-10.341531316640896,0.863
3391,297.47560299699,396.0494174616884,93.02062545497928,1002.399801304361,27.61798642980987,10.532562072774471,-10.218462470658636,0.863
3392,298.0856601552583,396.0233400817886,93.01546363625097,995.3298726122048,27.50202777215507,10.288526314259245,-10.283971194539465,0.863
3393,298.1432204395994,396.0165125743319,92.99451813972604,990.2493064689688,27.439910944936322,10.080708308663366,-10.600670813253249,0.863
3394,298.2804484394926,396.0085892397202,92.99986946981082,989.6795518469241,28.040858017055488,11.8651438986355,-10.724914082661506,0.863
3395,298.5513013642618,396.0036790749945,92.99504027839609,986.453772268028,29.47886165901986,12.246945146975426,-10.583559261528956,0.863
3396,298.99655934785096,396.00649746265594,93.01229512569294,982.9382865562064,30.890193293243634,12.586154055172262,-10.579406352374438,0.863
3397,299.38491067837816,396.0221926108131,92.98348125735961,978.7166049040856,31.813168957742544,13.267685006830492,-10.616828940815184,0.863
3398,299.76325184717894,396.0218510073273,92.99501846988635,975.2369600845974,32.675948544443386,13.527084720042474,-10.578266898622902,0.863
3399,300.27155530087634,396.04373241447337,93.0326448346353,970.0546289660507,33.60680038789551,12.838625147867383,-10.604436231771437,0.863
3400,300.6969551859851,396.0002873486264,93.03132762139876,965.8976903309422,34.365800878687544,12.996198424872778,-10.606291644809358,0.863
3401,301.14816393103905,395.47469631539093,92.99567010545866,951.1941182589899,34.92287926734102,13.394287525734798,-10.755296582275848,0.863
3402,300.5844309175028,394.9575649136704,92.99545979753114,958.0484180379736,34.680902783341025,14.028790294895076,-10.618495093911328,0.863
3403,300.6260624725021,395.0027985708724,92.93277358374229,952.9332368622962,34.3959993911381,14.10853277739735,-10.634925630416166,0.863
3404,300.33559097137555,395.0561353626675,93.00993230905463,949.3970326673741,33.64151797196609,13.986233260333494,-11.107970935416896,0.863
3405,300.0229451446982,394.97211035288825,93.00325223472022,949.7153019649247,31.811520329534197,12.20251687192579,-10.972063072475729,0.863
3406,299.19486189355655,394.94131922001617,92.99569417230124,956.8875448949922,30.54786398635367,11.650727883408429,-11.078737429966383,0.863
3407,297.391440455987,394.5923459938326,93.0178162251217,971.7998645540669,29.611959446764224,11.015287992676047,-10.978644640165712,0.863
3408,296.2976520301169,394.72521293799394,92.98086528778703,982.029982247378,29.03679398757497,9.80180722099079,-10.893532093330528,0.863
3409,295.8856915098312,394.6710333399086,93.0256554277039,988.6751374949413,28.631211654880744,9.462328298383937,-10.871538360186602,0.863
3410,295.5655475437434,394.67161174369613,92.98465729319636,989.3255835600744,28.327939171633712,9.42435824030321,-10.852385439245937,0.863
3411,295.502098977189,394.61226598043294,93.0018670761629,991.7895443622075,28.212601136349456,9.803468916697229,-10.987371529485689,0.863
3412,295.35508786506153,394.6021922684331,92.98361810534027,992.5066193440074,28.018318374662563,9.556341590097507,-10.865245671093762,0.863
3413,295.14764835271325,394.609207726951,93.02237240973518,995.013066840069,27.784088689174325,9.329290339519092,-10.955958949941936,0.863
3414,294.88103297169766,394.6198303730607,92.9804845570137,996.3759495363122,27.791299428328397,9.402318569447257,-10.883485411245395,0.863
3415,294.744355750762,394.6300278426947,92.9773802945789,997.9145635199919,27.7358649086513,8.799269698378483,-10.843936463293446,0.863
3416,294.59464463613625,394.6174985549971,93.0294365474864,1000.6922362232584,27.793059455644084,9.15361692764657,-11.080649575868344,0.863
3417,294.5104309543606,394.5921554393717,93.00130403946983,1000.6843274815324,27.700699137763184,9.04911982256069,-10.772466395323844,0.863
3418,294.555517919316,394.51218379787855,93.03643560943385,996.3533960133418,28.073391964509565,9.55648344745126,-11.004481280202981,0.863
3419,292.993831561408,392.8238057892584,93.0534215083669,988.5981638332919,28.862879170577507,10.150613913064369,-10.807637849344442,0.863
3420,291.1277161057417,391.7026306203466,92.96925691313749,987.7101609252734,30.06735900394333,11.30016682591066,-10.897006468474938,0.863
3421,293.0459931686033,391.07914021084355,92.99522390189532,965.7415351477391,31.200530354834726,11.152350016581162,-10.788387621113687,0.863
3422,294.2385597137198,391.19681173758073,92.9863699873017,954.1069391806453,32.15689784600367,11.62385747113012,-10.787519098863346,0.863
3423,294.7751861217648,391.27487563467196,92.99069924146254,950.5436813587578,32.906384844155816,12.025240058024455,-10.877650078496643,0.863
3424,295.17144454304304,391.2620382016022,92.98480595436226,948.039569109346,33.80497165933587,12.39219362868839,-10.952844511898817,0.869
3425,295.35903471117297,391.2998643678375,92.96089343245406,942.4807333635027,34.239032627778194,12.788421871227701,-10.96132705418903,0.869
3426,295.7131587058452,391.2983231398428,92.98410102687495,938.8500501219991,33.424792784182586,12.587787037545935,-10.957008152338254,0.869
3427,295.9485249691777,391.2441097498038,93.06290087077056,939.0412509167393,33.15150695848564,13.429293237689977,-11.224210910171163,0.869
3428,295.8834319527473,391.2160425075132,92.99579045645348,930.6777323300786,31.96528192363422,12.978845924874685,-11.779206468148308,0.869
3429,295.3742602191371,391.4093839687629,92.9955765505499,931.5662359422823,31.22914657878202,13.654209688695557,-12.117589381441464,0.869
3430,294.9030241547225,391.4127197313217,92.99804972671932,936.952031712406,30.61508958777232,14.424343564957983,-12.26651363516901,0.869
3431,294.36621354262627,391.360401809733,93.00146530743454,947.5941981917264,30.069968847518048,14.468596794969812,-12.155578935456486,0.869
3432,293.7041478576838,391.4556779345002,92.99825735969432,950.7420430269611,29.60561125547587,13.31505641104119,-12.040948014584908,0.869
3433,293.3204035472114,391.4954286240525,92.96933608131184,948.7797659119506,29.291281352593593,12.01773207026206,-12.001954824079334,0.869
3434,293.23912349809905,390.9933410767289,93.01806837214123,946.1785793476662,29.075244876823817,12.357946374248174,-12.027311219191677,0.869
3435,292.358892346567,389.9065918033321,93.02648189354368,944.3074915140976,28.87251093058738,13.269620213019683,-12.242023161478603,0.869
3436,289.82163719966394,389.69528549699066,92.99397067534038,963.217584795541,28.72883461760466,12.117544995888368,-12.278388078030474,0.869
3437,289.5789681131014,389.9488718002183,93.02751895826017,964.019265758578,28.472082518694265,11.292581812053319,-12.442719495052843,0.869
3438,289.6131231418856,390.01448162529266,93.01756850315317,966.3202843037916,27.84507038670519,10.884077902868972,-12.416607541903211,0.869
3439,289.38647664791677,389.9533573015327,93.0143501458122,968.9242709037966,27.675584862207632,10.619459932510303,-12.455580945289919,0.869
3440,285.96042331002855,390.05319814843386,93.0029600665979,993.8168325464947,27.795133679133258,10.208435339198298,-12.30414140995427,0.869
3441,286.10396598763487,390.0230551178689,93.00114493691616,991.4635781603115,27.053988124537042,7.164942312678836,-12.36375083899889,0.869
